text,department
I was charged a late fee even though I paid before the deadline. This is affecting a routine university task that I need to complete. I request that this matter be processed without further delay.,Administrative Offices
I want to report that the elevator stops between floors and feels unsafe since the start of this semester. Please have the facilities staff check this issue.,Maintenance & Facilities
I noticed that internet speed in the lab is too slow to access course material even after I reported it earlier. I would appreciate a proper technical fix for this issue.,IT Services
I have been facing a problem where the exam date was changed without a clear notice i already reported it but no response yet.,Academic
"I am having a problem because the room allocation list shows the wrong hostel block for me even after I reported it earlier. I have tried the normal procedure once already, but nothing changed. Please arrange a proper solution for the affected residents.",Hostel/Provost Office
I have been facing a problem where the network printer accepts jobs but doesnt print anything which is interrupting classes and assignments. Please restore access as soon as possible.,IT Services
There is an issue with my university record: the corridor floor tiles are broken and causing people to trip for three days now. Kindly arrange a repair as soon as possible.,Maintenance & Facilities
"I have already tried to get this sorted, but the warden has not responded to repeated requests about a room issue during the last two classes kindly sort this out.",Hostel/Provost Office
"I have already tried to get this sorted, but the washroom drainage is blocked and water is collecting on the floor since yesterday so the facility needs attention; Kindly arrange a repair as soon as possible.",Maintenance & Facilities
My complaint is that the study room is being locked during the hours it should be open since last week so the hostel staff need to resolve it; Please check the hostel record and fix the problem.,Hostel/Provost Office
Please look into this issue: the classroom projector loses connection every few minutes during the last two classes i already reported it but no response yet.,IT Services
"I have been facing a problem where the registrar office has not issued a requested official document for three days now. I am not sure who else to contact, so I am submitting this complaint. Please resolve the discrepancy in the official record.",Administrative Offices
Could you please check this? there is a serious noise problem from the neighboring hostel room late at night since the start of this semester which is affecting sleep and study. Please check the hostel record and fix the problem.,Hostel/Provost Office
Could you please check this? my transcript is missing one completed course since the start of this semester. Please look into this because I have not been able to resolve it myself.,Academic
"For the past few days, my midterm marks are missing from the portal and this is affecting my semester planning. Can someone please confirm the correct status and fix the error?",Academic
I noticed that the department server is unreachable from campus computers after the latest update and I cannot complete my online work. Please troubleshoot this because the usual fixes have not worked.,IT Services
I need help because two of my final exams are scheduled at the same time during the last two classes which may delay my graduation process. Please look into this because I have not been able to resolve it myself.,Academic
Please look into this issue: the printer in the student lab is showing an error for every print job since yesterday which is causing delays in my coursework; Can the IT team check the account or service configuration?,IT Services
Please look into this issue: my attendance percentage is lower than the classes i actually attended. Please verify the record and corect it.,Academic
"Hi, the printer in the student lab is showing an error for every print job after the latest update so i need the account or service checked. Please check the system and resolve the technical issue.",IT Services
I noticed that the study room is being locked during the hours it should be open even after I reported it earlier i already reported it but no response yet.,Hostel/Provost Office
I need help because a classroom door lock is jammed and the room cannot be secured for three days now which is causing inconvenience to students and staff. Kindly arrange a repair as soon as possible.,Maintenance & Facilities
"For the past few days, the financial aid amount shown is different from the approved amount and the deadline is approaching. Kindly ask the relevant office to resolve this issue.",Administrative Offices
My complaint is that the admission office entered the wrong academic program in my record since yesterday so I need clarification and correction; Kindly ask the relevant office to resolve this issue.,Administrative Offices
Could you please check this? my hostel room allocation is still pending even though the semester has started since the start of this semester which is affecting sleep and study. Can this be addressed by the hostel management soon?,Hostel/Provost Office
"I need help because the university WiFi keeps disconnecting in the library after the latest update. I am not sure who else to contact, so I am submitting this complaint. I would appreciate a proper technical fix for this issue.",IT Services
This is getting difficult because the LMS is not showing one of my registered courses since the start of this semester. This is affecting a routine university task that I need to complete. Can the IT team check the account or service configuration?,IT Services
"For the past few days, the ceiling has damp patches and pieces of plaster are falling since last week. Please send the maintenance team to inspect and repair it.",Maintenance & Facilities
My complaint is that the air conditioner is leaking water onto the floor since last week can u check this please?,Maintenance & Facilities
Please look into this issue: my official document request was closed without issuing the document since yesterday so I need clarification and correction. Please verify the record and update it.,Administrative Offices
I want to report that the certificate I collected contains a spelling error in the program title and this is blocking another university process. Please resolve the discrepancy in the official record.,Administrative Offices
I noticed that two-factor authentication codes for the portal arrive too late to use after the latest update which is causing delays in my coursework. Please troubleshoot this because the usual fixes have not worked.,IT Services
"Hi, the warden has not responded to repeated requests about a room issue during the last two classes. Kindly have the warden or provost office look into the issue.",Hostel/Provost Office
Could you please check this? my official document request was closed without issuing the document since the start of this semester can u check this please?,Administrative Offices
Please look into this issue: my thesis supervisor has not been assigned even though the deadline passed so I cannot confirm whether my record is correct. Please review the matter before the next academic deadline.,Academic
My complaint is that the fee installment approval isnt reflected in the system even after I reported it earlier this is causing alot of trouble.,Administrative Offices
"Please look into this issue: the elevator stops between floors and feels unsafe during the last two classes. I am not sure who else to contact, so I am submitting this complaint. Can maintenance please inspect the area and resolve it?",Maintenance & Facilities
My complaint is that my university account password reset link is not working since the start of this semester. I checked the relevant notice and the information still does not match. I would appreciate a proper technical fix for this issue.,IT Services
"Hi, my security deposit refund is still pending after clearance during the last two classes. This is affecting a routine university task that I need to complete. Please check the payment or document status and correct it.",Administrative Offices
"My complaint is that the timetable has overlapping lectures for two compulsory courses for three days now. I have tried the normal procedure once already, but nothing changed. Please verify the record and correct it.",Academic
"I want to report that the elevator in the main block is out of service again since last week please help, its still not fixed.",Maintenance & Facilities
My complaint is that my university email is not receiving messages from official mailing lists since last week this is causing alot of trouble.,IT Services
I have been facing a problem where uploaded lecture files on the LMS are not opening can u check this please?,IT Services
I am having a problem because the mess food is often cold by the time students are served since yesterday and it is causing problems with daily hostel life. I request the provost office to investigate and take action.,Hostel/Provost Office
I have been facing a problem where the study room is being locked during the hours it should be open during the last two classes and the situation is getting worse; I request the provost office to investigate and take action.,Hostel/Provost Office
A required course is not appearing in course registration since the start of this semester which may delay my graduation process; Please look into this because I have not been able to resolve it myself.,Academic
"I have already tried to get this sorted, but I was marked absent in a class where I signed the attendance sheet even after I reported it earlier so I cannot confirm whether my record is correct; Please review the matter before the next academic deadline.",Academic
"I have already tried to get this sorted, but the hostel gate was locked earlier than the official curfew time after the latest update. The issue is not urgent in an emergency sense, but it needs proper attention. Please ask the hostel administration to resolve this.",Hostel/Provost Office
My complaint is that the accounts office says my refund is processed but I have not received it since yesterday can u check this please?,Administrative Offices
This is getting difficult because the assignment grade was entered under the wrong student record after the latest update. I checked the relevant notice and the information still does not match. Please review the matter before the next academic deadline.,Academic
"My complaint is that my scholarship amount has not been adjusted in the semester fee. The issue is not urgent in an emergency sense, but it needs proper attention. Can the administrative office review this and provide the correct status?",Administrative Offices
I noticed that the student parking gate is damaged and difficult to open. I checked the relevant notice and the information still does not match. This needs to be fixed before it becomes a bigger problem.,Maintenance & Facilities
I am having a problem because the timetable shows a room and time that do not match the department notice even after I reported it earlier which may delay my graduation process. Please look into this because I have not been able to resolve it myself.,Academic
I need help because the elevator in the main block is out of service again during the last two classes. I checked the relevant notice and the information still doesnt match. Can maintenance please inspect the area and resolve it?,Maintenance & Facilities
"This is getting difficult because my thesis supervisor has not been assigned even though the deadline passed since the start of this semester. I am not sure who else to contact, so I am submitting this complaint. Please look into this because I have not been able to resolve it myself.",Academic
"I have already tried to get this sorted, but the certificate I collected contains a spelling error in the program title which is causing unnecessary delay; Please verify the record and update it.",Administrative Offices
"Hi, the LMS is not showing one of my registered courses this is causing alot of trouble.",IT Services
My complaint is that rainwater is entering the corridor through a damaged window during the last two classes and students are avoiding the room. Can maintenance please inspect the area and resolve it?,Maintenance & Facilities
Rainwater is entering the corridor through a damaged window which is making the area difficult to use; Please have the facilities staff check this issue.,Maintenance & Facilities
There is an issue with my university record: the financial aid amount shown is different from the approved amount since the start of this semester. Please resolve the discrepancy in the official record.,Administrative Offices
"Hi, there has been no electricity in part of the academic block after the latest update which is making the area difficult to use. Please arrange proper repair rather than another temporary fix.",Maintenance & Facilities
I want to report that the registration system says the course is full even though seats were announced even after I reported it earlier and the deadline is getting very close. Kindly check this issue and update the academic record.,Academic
"For the past few days, my student card renewal request is still pending. I am not sure who else to contact, so I am submitting this complaint. Please check the payment or document status and correct it.",Administrative Offices
I have been facing a problem where my security deposit refund is still pending after clearance after the latest update. Please resolve the discrepancy in the official record.,Administrative Offices
I need help because the computer lab PCs are taking a very long time to log in. I checked the relevant notice and the information still does not match. Can the IT team check the account or service configuration?,IT Services
Could you please check this? the result portal shows an incomplete grade even though all work was submitted so I need the academic record checked; I would appreciate it if the department could resolve this soon.,Academic
"I am having a problem because the certificate I collected contains a spelling error in the program title during the last two classes. I have tried the normal procedure once already, but nothing changed. Can the administrative office review this and provide the correct status?",Administrative Offices
I have been facing a problem where the timetable has overlapping lectures for two compulsory courses so I cannot confirm whether my record is correct. Please review the matter before the next academic deadline.,Academic
I have been facing a problem where the timetable shows a room and time that do not match the department notice even after I reported it earlier. I checked the relevant notice and the information still does not match. Please verify the record and correct it.,Academic
I am having a problem because the classroom AC is running but not cooling the room and the problem has continued for several days; Kindly arrange a repair as soon as possible.,Maintenance & Facilities
My complaint is that garbage is not being removed regularly from the hostel floor even after I reported it earlier this is causing alot of trouble.,Hostel/Provost Office
"Hi, a submitted document is still marked as missing in the administrative record for three days now. Please verify the record and update it.",Administrative Offices
I am having a problem because I was charged a late fee even though I paid before the deadline after the latest update this is causing alot of trouble.,Administrative Offices
My complaint is that my admission application shows incomplete documents although everything was submitted for three days now pls fix this soon.,Administrative Offices
I have been facing a problem where the hostel entrance security check is not being done consistently can u check this please?,Hostel/Provost Office
My complaint is that required software is missing from several computers in the lab. This is affecting a routine university task that I need to complete. Kindly have IT support investigate this.,IT Services
"The university portal is not loading after I sign in since last week. I have tried the normal procedure once already, but nothing changed. Please troubleshoot this because the usual fixes have not worked.",IT Services
"There is an issue with my univeristy record: several classroom chairs have broken writing arms even after I reported it earlier. I have tried the normal procedure once already, but nothing changed. This needs to be fixed before it becomes a bigger problem.",Maintenance & Facilities
I need help because my scholarship amount has not been adjusted in the semester fee after the latest update. Can the administrative office review this and provide the correct status?,Administrative Offices
"I have been facing a problem where my university email is not receiving messages from official mailing lists since last week please help, its still not fixed.",IT Services
My complaint is that the hostel corridor has not been cleaned properly for days even after i reported it earlier which is making it difficult to follow the hostel routine. Please ask the hostel administration to resolve this.,Hostel/Provost Office
I noticed that the network printer accepts jobs but does not print anything even after I reported it earlier and other students in the same area are facing it too; Please restore access as soon as possible.,IT Services
My complaint is that the elevator in the main block is out of service again after the latest update. Please send the maintenance team to inspect and repair it.,Maintenance & Facilities
"Hi, I am locked out of my university account even after resetting the password after the latest update and other students in the same area are facing it too; Please restore access as soon as possible.",IT Services
I need help because the mess food is often cold by the time students are served even after I reported it earlier and the situation is getting worse; I request the provost office to investigate and take action.,Hostel/Provost Office
"This is getting difficult because a submitted document is still marked as missing in the administrative record for three days now. I have tried the normal procedure once already, but nothing changed. Can the administrative office review this and provide the correct status?",Administrative Offices
"Hi, internet speed in the lab is too slow to access course material since the start of this semester this is causing alot of trouble.",IT Services
My complaint is that I received conflicting instructions from the registrar and accounts office this is causing alot of trouble.,Administrative Offices
I have been facing a problem where clothes left in the hostel laundry area are being mixed up. I request the provost office to investigate and take action.,Hostel/Provost Office
"I have already tried to get this sorted, but the fee challan generated by the portal has the wrong amount since last week and the deadline is approaching. Please check the payment or document status and correct it.",Administrative Offices
The common room furniture is damaged and unusable since yesterday so I need the provost office to check the matter; Kindly have the warden or provost office look into the issue.,Hostel/Provost Office
"I am having a problem because my submitted assignment is still showing as not submitted during the last two classes. The issue is not urgent in an emergency sense, but it needs proper attention. Can someone please confirm the correct status and fix the error?",Academic
"For the past few days, outgoing messages from my university email are being rejected during the last two classes so this needs technical support. Please restore access as soon as possible.",IT Services
I need help because the timetable shows a room and time that do not match the department notice even after I reported it earlier. This is affecting a routine university task that I need to complete. Please look into this because I have not been able to resolve it myself.,Academic
There is an issue with my university record: my midterm marks are missing from the portal since last week. I checked the relevant notice and the information still does not match. Kindly check this issue and update the academic record.,Academic
Could you please check this? the toilet flush in the student washroom is broken since last week. Can maintenance please inspect the area and resolve it?,Maintenance & Facilities
I have been facing a problem where garbage is not being removed regularly from the hostel floor since yesterday this is causing alot of trouble.,Hostel/Provost Office
"For the past few days, the washroom drainage is blocked and water is collecting on the floor even after i reported it earlier please help, its still not fixed.",Maintenance & Facilities
Please look into this issue: two of my final exams are scheduled at the same time this is causing alot of trouble.,Academic
I have been facing a problem where the elevator stops between floors and feels unsafe and the problem has continued for several days. Please arrange proper repair rather than another temporary fix.,Maintenance & Facilities
I noticed that the registrar office has not issued a requested official document and this is blocking another university process. Please check the payment or document status and correct it.,Administrative Offices
Could you please check this? the exam date was changed without a clear notice so I cant confirm whether my record is correct. Can someone please confirm the correct status and fix the error?,Academic
This is getting difficult because two-factor authentication codes for the portal arrive too late to use even after I reported it earlier. Please troubleshoot this because the usual fixes have not worked.,IT Services
"I have already tried to get this sorted, but the exam date was changed without a clear notice and I do not know which information to follow; I would appreciate it if the department could resolve this soon.",Academic
There is an issue with my university record: the toilet flush in the student washroom is broken since last week pls fix this soon.,Maintenance & Facilities
Please look into this issue: my university email is not receiving messages from official mailing lists and restarting the device did not help. I would appreciate a proper technical fix for this issue.,IT Services
I need help because the financial aid amount shown is different from the approved amount since yesterday. Kindly ask the relevant office to resolve this issue.,Administrative Offices
I noticed that the hostel entrance security check is not being done consistently since last week so the hostel staff need to resolve it; Please check the hostel record and fix the problem.,Hostel/Provost Office
This is getting difficult because the student parking gate is damaged and difficult to open for three days now this is causing alot of trouble.,Maintenance & Facilities
"Hi, my course section was changed without my request during the last two classes which is creating a problem with course registration; Please verify the record and correct it.",Academic
My university email is not receiving messages from official mailing lists during the last two classes which is causing delays in my coursework. Please troubleshoot this because the usual fixes have not worked.,IT Services
Outgoing messages from my university email are being rejected after the latest update. I checked the relevant notice and the information still does not match. Please check the system and resolve the technical issue.,IT Services
I want to report that the certificate I collected contains a spelling error in the program title since yesterday and I have visited the office more than once. Please resolve the discrepancy in the official record.,Administrative Offices
I need help because the fee challan generated by the portal has the wrong amount since yesterday i already reported it but no response yet.,Administrative Offices
"For the past few days, the biometric system records entry but does not update attendance after the latest update. Please restore access as soon as possible.",IT Services
"For the past few days, the hostel room has a broken cupboard and damaged bed frame. This is affecting a routine university task that I need to complete. Please arrange a proper solution for the affected residents.",Hostel/Provost Office
I want to report that the elevator in the main block is out of service again during the last two classes kindly sort this out.,Maintenance & Facilities
Please look into this issue: the desks in the room are damaged and unstable since yesterday can u check this please?,Maintenance & Facilities
"I have already tried to get this sorted, but the hostel gate was locked earlier than the official curfew time since the start of this semester. The issue is not urgent in an emergency sense, but it needs proper attention. Please ask the hostel administration to resolve this.",Hostel/Provost Office
I want to report that the result portal shows an incomplete grade even though all work was submitted. Kindly check this issue and update the academic record.,Academic
My complaint is that the room allocation list shows the wrong hostel block for me even after I reported it earlier. This is affecting a routine university task that I need to complete. Please check the hostel record and fix the problem.,Hostel/Provost Office
This is getting difficult because the hostel corridor has not been cleaned properly for days for three days now which is making it difficult to follow the hostel routine; Can this be addressed by the hostel management soon?,Hostel/Provost Office
I noticed that my makeup exam application was approved but no exam schedule has been shared. This is affecting a routine university task that I need to complete. Please verify the record and correct it.,Academic
I noticed that the desks in the room are damaged and unstable and students are avoiding the room. Can maintenance please inspect the area and resolve it?,Maintenance & Facilities
I am having a problem because my semester fee payment is complete but the account still shows an unpaid balance after the latest update kindly sort this out.,Administrative Offices
The exam date was changed without a clear notice since the start of this semester pls fix this soon.,Academic
I am having a problem because the LMS is not showing one of my registered courses since yesterday and other students in the same area are facing it too. I would appreciate a proper technical fix for this issue.,IT Services
I have been facing a problem where the student parking gate is damaged and difficult to open since the start of this semester can u check this please?,Maintenance & Facilities
Could you please check this? the fee installment approval is not reflected in the system since last week which may affect my registration; Kindly ask the relevant office to resolve this issue.,Administrative Offices
"For the past few days, my CGPA did not update after a repeated course grade was posted for three days now. The issue is not urgent in an emergency sense, but it needs proper attention. Please verify the record and correct it.",Academic
I want to report that the portal shows an error whenever I try to open my profile for three days now can u check this please?,IT Services
I noticed that a refund approved earlier has still not been transferred since yesterday kindly sort this out.,Administrative Offices
Please look into this issue: the mess menu is repeatedly changed without notice so I need the provost office to check the matter; Kindly have the warden or provost office look into the issue.,Hostel/Provost Office
"I need help because my bonafide certificate request has not been processed. I have tried the normal procedure once already, but nothing changed. Can the administrative office review this and provide the correct status?",Administrative Offices
I have been facing a problem where outgoing messages from my university email are being rejected this is causing alot of trouble.,IT Services
I have been facing a problem where two-factor authentication codes for the portal arrive too late to use kindly sort this out.,IT Services
"This is getting difficult because my student card renewal request is still pending. The issue is not urgent in an emergency sense, but it needs proper attention. Please verify the record and update it.",Administrative Offices
There is an issue with my university record: my bonafide certificate request has not been processed this is causing alot of trouble.,Administrative Offices
Several classroom chairs have broken writing arms since the start of this semester so the facility needs attention; Please send the maintenance team to inspect and repair it.,Maintenance & Facilities
"I need help because my bonafide certificate request has not been processed. The issue is not urgent in an emergency sense, but it needs proper attention. I request that this matter be processed without further delay.",Administrative Offices
I need help because I have not received feedback from my thesis supervisor for several weeks even after I reported it earlier this is causing alot of trouble.,Academic
"Hi, required software is missing from several computers in the lab since last week. Please check the system and resolve the technical issue.",IT Services
"This is getting difficult because the network printer accepts jobs but does not print anything since the start of this semester. The issue is not urgent in an emergency sense, but it needs proper attention. I would appreciate a proper technical fix for this issue.",IT Services
This is getting difficult because the study room is being locked during the hours it should be open for three days now. I checked the relevant notice and the information still does not match. Can this be addressed by the hostel management soon?,Hostel/Provost Office
I want to report that I was marked absent in a class where I signed the attendance sheet after the latest update and the deadline is getting very close. Kindly check this issue and update the academic record.,Academic
There is an issue with my university record: one of the lab computers keeps restarting by itself since the start of this semester and other students in the same area are facing it too. Can the IT team check the account or service configuration?,IT Services
I am having a problem because the lights in our classroom keep flickering during lectures since the start of this semester pls fix this soon.,Maintenance & Facilities
I am having a problem because the lights in our classroom keep flickering during lectures even after I reported it earlier which is causing inconvenience to students and staff; Please have the facilities staff check this issue.,Maintenance & Facilities
I need help because my official document request was closed without issuing the document can u check this please?,Administrative Offices
This is getting difficult because my student ID card has the wrong program printed on it i already reported it but no response yet.,Administrative Offices
"I have already tried to get this sorted, but the hostel corridor has not been cleaned properly for days this is causing alot of trouble.",Hostel/Provost Office
I am having a problem because the main building entrance becomes flooded after rain this is causing alot of trouble.,Maintenance & Facilities
I want to report that the fee challan generated by the portal has the wrong amount since yesterday. Can the administrative office review this and provide the correct status?,Administrative Offices
"I have already tried to get this sorted, but the classroom projector loses connection every few minutes since the start of this semester can u check this please?",IT Services
I want to report that my attendance percentage is lower than the classes I actually attended. This is affecting a routine university task that I need to complete. I would appreciate it if the department could resolve this soon.,Academic
I have been facing a problem where the desks in the room are damaged and unstable which is causing inconvenience to students and staff. Kindly arrange a repair as soon as possible.,Maintenance & Facilities
The toilet flush in the student washroom is broken but no repair has been done yet. Please arrange proper repair rather than another temporary fix.,Maintenance & Facilities
I need help because the grading rubric was not followed for my project evaluation after the latest update so I need the academic record checked. Please review the matter before the next academic deadline.,Academic
"This is getting difficult because my student ID card has the wrong program printed on it after the latest update. The issue is not urgent in an emergency sense, but it needs proper attention. Please resolve the discrepancy in the official record.",Administrative Offices
"I need help because clothes left in the hostel laundry area are being mixed up since yesterday. The issue is not urgent in an emergency sense, but it needs proper attention. Please check the hostel record and fix the problem.",Hostel/Provost Office
The hostel water dispenser is frequently empty since the start of this semester this is causing alot of trouble.,Hostel/Provost Office
There is an issue with my university record: the final result shows a different grade from the one announced by the instructor since the start of this semester. Can someone please confirm the correct status and fix the error?,Academic
I have been facing a problem where one of the lab computers keeps restarting by itself since last week can u check this please?,IT Services
"For the past few days, my submitted assignment is still showing as not submitted since last week so I cannot confirm whether my record is correct; Please look into this because I have not been able to resolve it myself.",Academic
"Could you please check this? my financial aid application has not moved beyond initial review even after I reported it earlier. I have tried the normal procedure once already, but nothing changed. Kindly ask the relevant office to resolve this issue.",Administrative Offices
I am having a problem because power sockets in the classroom are loose and unsafe to use and temporary fixes have not solved it. This needs to be fixed before it becomes a bigger problem.,Maintenance & Facilities
I am having a problem because network access in the engineering block drops repeatedly so I need the account or service checked. I would appreciate a proper technical fix for this issue.,IT Services
i am having a problem because the timetable shows a room and time that do not match the department notice for three days now but the issue is still unresolved. Can someone please confirm the correct status and fix the error?,Academic
I have been facing a problem where the washroom drainage is blocked and water is collecting on the floor during the last two classes and the problem has continued for several days. Kindly arrange a repair as soon as possible.,Maintenance & Facilities
Could you please check this? a drainage channel near the department building is overflowing. I checked the relevant notice and the information still does not match. Kindly arrange a repair as soon as possible.,Maintenance & Facilities
"There is an issue with my university record: my university email is not receiving messages from official mailing lists. I am not sure who else to contact, so I am submitting this complaint. Please troubleshoot this because the usual fixes have not worked.",IT Services
This is getting difficult because the timetable shows a room and time that do not match the department notice even after I reported it earlier. Please review the matter before the next academic deadline.,Academic
I need help because my hostel room allocation is still pending even though the semester has started since last week and the situation is getting worse; Please arrange a proper solution for the affected residents.,Hostel/Provost Office
I have been facing a problem where a submitted document is still marked as missing in the administrative record since last week which is causing unnecessary delay. Please verify the record and update it.,Administrative Offices
"For the past few days, the LMS is not showing one of my registered courses after the latest update and the problem happens repeatedly; Please restore access as soon as possible.",IT Services
"I need help because required software is missing from several computers in the lab please help, its still not fixed.",IT Services
"I have been facing a problem where the laundry machines have been out of order for several days since last week. The issue isnt urgent in an emergency sense, but it needs proper attention. Can this be addressed by the hostel management soon?",Hostel/Provost Office
The registrar office has not issued a requested official document after the latest update. I checked the relevant notice and the information still does not match. Kindly ask the relevant office to resolve this issue.,Administrative Offices
This is getting difficult because the classroom AC is running but not cooling the room but no repair has been done yet. This needs to be fixed before it becomes a bigger problem.,Maintenance & Facilities
I need help because the elevator in the main block is out of service again even after I reported it earlier and it is especially difficult during afternoon classes. Kindly arrange a repair as soon as possible.,Maintenance & Facilities
"This is getting difficult because my university email is not receiving messages from official mailing lists since the start of this semester. The issue is not urgent in an emergency sense, but it needs proper attention. Please troubleshoot this because the usual fixes have not worked.",IT Services
"Please look into this issue: the room window does not close properly and insects enter at night since the start of this semester please help, its still not fixed.",Hostel/Provost Office
"Hi, I have not received feedback from my thesis supervisor for several weeks i already reported it but no response yet.",Academic
"Hi, the hostel entrance security check is not being done consistently since last week and several residents are affected; Can this be addressed by the hostel management soon?",Hostel/Provost Office
This is getting difficult because the curfew entry record shows me late even though I entered before closing time during the last two classes. Please check the hostel record and fix the problem.,Hostel/Provost Office
There is an issue with my university record: the stairway lights are not working in the evening during the last two classes. Can maintenance please inspect the area and resolve it?,Maintenance & Facilities
This is getting difficult because the university portal is not loading after I sign in since yesterday kindly sort this out.,IT Services
I am having a problem because one of the lab computers keeps restarting by itself for three days now which is interrupting classes and assignments; Please troubleshoot this because the usual fixes have not worked.,IT Services
Please look into this issue: two of my final exams are scheduled at the same time after the latest update. I checked the relevant notice and the information still does not match. Please look into this because I have not been able to resolve it myself.,Academic
I need help because the elevator stops between floors and feels unsafe after the latest update pls fix this soon.,Maintenance & Facilities
I want to report that there is no hot water in the hostel bathrooms in the morning so the hostel staff need to resolve it. Please check the hostel record and fix the problem.,Hostel/Provost Office
"There is an issue with my university record: several ceiling fans in the lecture room are not working since yesterday. I am not sure who else to contact, so I am submitting this complaint. Kindly arrange a repair as soon as possible.",Maintenance & Facilities
I want to report that the department server is unreachable from campus computers kindly sort this out.,IT Services
I have been facing a problem where my attendance percentage is lower than the classes I actually attended since last week. Kindly check this issue and update the academic record.,Academic
There is an issue with my univeristy record: the printer in the student lab is showing an error for every print job kindly sort this out.,IT Services
"I have already tried to get this sorted, but a repeated complaint about hostel room cleanliness has not been addressed for three days now and the situation is getting worse. I request the provost office to investigate and take action.",Hostel/Provost Office
"Could you please check this? the online service becomes unavailable during registration hours. I have tried the normal procedure once already, but nothing changed. Kindly have IT support investigate this.",IT Services
Please look into this issue: the campus WiFi connects but there is no internet access even after I reported it earlier and the problem happens repeatedly. Kindly have IT support investigate this.,IT Services
Could you please check this? the drinking water cooler is not working since last week and temporary fixes have not solved it. Kindly arrange a repair as soon as possible.,Maintenance & Facilities
I want to report that a drainage channel near the department building is overflowing since yesterday. Please arrange proper repair rather than another temporary fix.,Maintenance & Facilities
Please look into this issue: the main building entrance becomes flooded after rain during the last two classes which could become a safety issue. Can maintenance please inspect the area and resolve it?,Maintenance & Facilities
I noticed that the biometric system records entry but does not update attendance. Can the IT team check the account or service configuration?,IT Services
My complaint is that my semester fee payment is complete but the account still shows an unpaid balance during the last two classes and I have already submitted the required proof. Please check the payment or document status and correct it.,Administrative Offices
I have been facing a problem where the classroom AC is running but not cooling the room so the facility needs attention. This needs to be fixed before it becomes a bigger problem.,Maintenance & Facilities
"I have already tried to get this sorted, but power sockets in the classroom are loose and unsafe to use even after I reported it earlier. This is affecting a routine university task that I need to complete. Please send the maintenance team to inspect and repair it.",Maintenance & Facilities
"I have already tried to get this sorted, but the accounts office asked for the same payment proof multiple times during the last two classes. Kindly ask the relevant office to resolve this issue.",Administrative Offices
"For the past few days, the registration system says the course is full even though seats were announced even after I reported it earlier pls fix this soon.",Academic
Could you please check this? my semester fee payment is complete but the account still shows an unpaid balance. This is affecting a routine university task that I need to complete. Please check the payment or document status and correct it.,Administrative Offices
I noticed that the drinking water cooler is not working for three days now i already reported it but no response yet.,Maintenance & Facilities
My complaint is that a refund approved earlier has still not been transferred. Please check the payment or document status and correct it.,Administrative Offices
"For the past few days, the washroom drainage is blocked and water is collecting on the floor after the latest update which is making the area difficult to use. This needs to be fixed before it becomes a bigger problem.",Maintenance & Facilities
I am having a problem because the hostel water dispenser is frequently empty for three days now which is making it difficult to follow the hostel routine; Please ask the hostel administration to resolve this.,Hostel/Provost Office
This is getting difficult because the university portal is not loading after i sign in since yesterday. Please check the system and resolve the technical issue.,IT Services
My complaint is that the transcript shows the wrong credit hours for one subject and I am worried it may affect my GPA. Please verify the record and correct it.,Academic
I need help because my thesis supervisor has not been assigned even though the deadline passed after the latest update so I need the academic record checked. Kindly check this issue and update the academic record.,Academic
There is an issue with my university record: the assignment grade was entered under the wrong student record after the latest update which is creating a problem with course registration. I would appreciate it if the department could resolve this soon.,Academic
I want to report that I was assigned a hostel room that is already occupied and it is causing problems with daily hostel life. I request the provost office to investigate and take action.,Hostel/Provost Office
