text,department
I want to report that the department printer shows a server error repeatedly. This is affecting my ability to complete university work. Please check the account or system and fix the issue.,IT Services
the backup generator is creating an uncomfortable environment in the room. Students are facing this problem every day. Please have this facility repaired or replaced.,Maintenance & Facilities
"Can u check this, i need help because the room change request is creating repeated arguments among residents. I would like the matter to be handled according to hostel rules. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please handle the matter according to hostel policy.",Hostel/Provost Office
"Sir please check, the biometric attendance machine is not loading the required page.",IT Services
Please check why the hosel cleaning schedule is creating an uncomfortable living situation. Please ask the hostel administration to resolve it.,Hostel/Provost Office
the student portal does not accept my correct login details. Please check whether there is an account or server-side problem. Please restore access as soon as possible.,IT Services
the password reset service is showing outdated information. I tried from more than one device and the problem is the same. Please investigate the error and update the service.,IT Services
"the backup generator is overflowing during busy hours. The facility is currently difficult to use safely. Because the issue is still unresolved, it is now affecting my normal university work. The concerned staff are requested to repair this promptly.",Maintenance & Facilities
the room change request has been pending with the hostel office. Kindly have the warden or relevant staff check this issue.,Hostel/Provost Office
"I have a problm, i need help because the LMS account has not been restored after an earlier complaint. Please check the account or system and fix the issue.",IT Services
Please check why the projector connection does not accept my correct login details. The IT team is requested to inspect and correct this.,IT Services
"Hi, please check why my university email is not loading the required page. The problem started recently and has continued since then. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please investigate the error and update the service.",IT Services
I am facing an issue becuase the room change request is creating an uncomfortable living situation. The issue needs attention before it becomes more serious. Kindly have the warden or relevant staff check this issue.,Hostel/Provost Office
"I am having trouble because the hostel curfew entry is not avaiable at the stated time. I have already submitted a request at the hostel office. I have been trying to get this sorted out, but there has not been a clear resolution yet. Please ask the hostel administration to resolve it.",Hostel/Provost Office
There seems to be an issue with the washroom taps has loose parts that may cause an accident. The facility is currently difficult to use safely. Please have this facility repaired or replaced.,Maintenance & Facilities
I want to report that my CGPA shows a value that does not match the marks announced in class. Please check the matter before it affects my semester further.,Academic
I need help because the classroom projector shows a server error repeatedly. Kindly ask IT support to resolve this problem.,IT Services
I need help because the exam date sheet shows a value that does not match the marks announced in class. I have checked the portal more than once and the same problem remains. Kindly review this issue and update the academic record.,Academic
"Could you please look into this: course registration is still missing from the student recrod. I would appreciate verification from the concerned academic office. I have been trying to get this sorted out, but there has not been a clear resolution yet. Please check the matter before it affects my semester further.",Academic
my degree verification request is causing difficulty with another university process. Kindly check the application and provide an update.,Administrative Offices
"Im facing an issue because the backup generator is causing difficulty for students during lectures. A maintenance complaint was already reported, but the problem remains. I have been trying to get this sorted out, but there has not been a clear resolution yet. Kindly resolve the maintenance problem at the earliest.",Maintenance & Facilities
I want to report that the scholarship payment shows an incorrect amount. The counter staff asked me to check again later but there is still no progress. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please correct the record and confirm the updated status.,Administrative Offices
my hostel room allocation is causing unnecessary difficulty at night. I have already submitted a request at the hostel office. Kindly have the warden or relevant staff check this issue.,Hostel/Provost Office
the online registration portal has been unavailable since this morning. Other university websites are opening normally. Please restore access as soon as possible.,IT Services
"Hi, i need help because the fee refund request doesnt match the payment receipt. I have kept a copy of the submitted form and payment receipt. Please resolve the issue without further unnecessary delay.",Administrative Offices
"the electrical sockets keeps stopping and starting. The problem is now affecting more than one class. Because the issue is still unresolved, it is now affecting my normal university work. Please have this facility repaired or replaced.",Maintenance & Facilities
"I want to report that my university email has not been restored after an earlier complaint. I already changed the password, but the error remains. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please resolve the technical problem before the deadline.",IT Services
"I want to bring this issue to your attention: the drainage line has broken fittings. The problem is now affecting more than one class. I have been trying to get this sorted out, but there has not been a clear resolution yet. Please check the problem and restore the facility.",Maintenance & Facilities
"There is a problem with the backup generator is making a loud noise throughout lectures. Students are facing this problem every day. I have been trying to get this sorted out, but there hasnt been a clear resolution yet. Please arrange repair as soon as possible.",Maintenance & Facilities
the exam date sheet was uploaded late and now I cannot complete the next process. plz update the record according to the submitted documents.,Academic
I want to bring this issue to your attention: the student portal is extremely slow during class hours. I have already checked this more than once. Please check the account or system and fix the issue.,IT Services
"Could you please look into this: the water cooler is blocked and water is collecting around it. A maintenance complaint was already reported, but the problem remains. Please have this facility repaired or replaced.",Maintenance & Facilities
the backup generator is not availble when it is needed. The problem is now affecting more than one class. The concerned staff are requested to repair this promptly.,Maintenance & Facilities
"Sir please check, the official certificate request was entered under the wrong category. Please process the request and correct the record.",Administrative Offices
Im writing regarding the hostel water supply has not been updated in the hostel record. I have already checked this more than once. Kindly inspect the issue and arrange the required solution.,Hostel/Provost Office
"Please check why the network connection has stopped working after the latest update. I already changed the password, but the error remains. I have been trying to get this sorted out, but there has not been a clear resolution yet. Please investigate the error and update the service.",IT Services
"I am writing regarding the assignment grade has an incorrect total after the latest update. Because of this error, I am unable to proceed with the next academic step. Please check the matter before it affects my semester further.",Academic
"the common room is not working properly. The warden was informed, but I have not received any update. Please ask the hostel administration to resolve it.",Hostel/Provost Office
the quiz score is showing the wrong course information.,Academic
There is a problem with the hostel water supply needs attention from the provost office. I have already checked this more than once. Please resolve this hostel-related problem soon.,Hostel/Provost Office
"Sir please check, my student card has not been issued yet. I would appreciate a clear status instead of being sent between offices. Because the issue is still unresolved, it is now affecting my normal university work. The concerned office is requested to check and complete this matter.",Administrative Offices
"the classroom chairs is creating an uncomfortable environment in the room. The area is frequently used by students and staff. Because the issue is still unresolved, it is now affecting my normal university work. Kindly resolve the maintenance problemm at the earliest.",Maintenance & Facilities
I need help because the classroom windows is creating an uncomfortable environment in the room. Please send someone to inspect the location. I would be grateful if the responsible offce could review the details instead of asking me to repeat the same process. Please inspect the area and take the necessary action.,Maintenance & Facilities
the hosel cleaning schedule was reported to the warden but no action has been taken. The condition has been causing inconvenience for several days. The concerned hostel staff are requested to take action.,Hostel/Provost Office
There seems to be an issue with the registered credit hours was uploaded late and now I cannot complete the next process. The supporting document was submitted at the department offce. Kindly investigate the discrepancy and make the required correction.,Academic
"I need help because the classroom projector does not recognize my account. Other university websites are opening normally. I have been trying to get this sorted out, but there has not been a clear resolution yet. Please restore access as soon as possible.",IT Services
There is a problem with the hostel gate procedure is still unresolved after several days. I have already checked this more than once. Please resolve this hostel-related problem soon.,Hostel/Provost Office
"I want to bring this issue to your attention: the drainage line is blocked and water is collecting around it. A maintenance complaint was already reported, but the problem remains. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please have this facility repaired or replaced.",Maintenance & Facilities
I am writing regarding the corridor lights is causing difficulty for students during lectures. I have already checked this more than once. pleas have this facility repaired or replaced.,Maintenance & Facilities
I am facing an issue because the course section does not include marks for work that I submitted. I have checked the portal more than once and the same problem remains. Could the concerned office please confirm the correct status?,Academic
"I would like to complain that my fee challan is stuck between two administrative offices. This matter has remained unresolved for several working days. I have been trying to get this sorted out, but there has not been a clear resolution yet. The concerned office is requested to check and complete this matter.",Administrative Offices
"the air conditioner has been left unrepaired since last week. The issue becomes worse during afternoon classes. Because the issue is still unresolved, it is now affecting my normal university work. Kindly send the maintenance team to inspect and fix it.",Maintenance & Facilities
"Sir please check, my clearance form was entered under the wrong category. I have already visited the concerned office more than once. Because the issue is still unresolved, it is now affecting my normal university work. Please check the application and provide an update.",Administrative Offices
There is a problem with the classroom chairs has broken fittings. Please send someone to inspect the location. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please have this facility repaired or replaced.,Maintenance & Facilities
I need help because the hostel security refund has been pending without any clear update. I have already checked this more than once. Kindly check the application and provide an update.,Administrative Offices
"Can someone check why the classroom fan is making a loud noise throughout lectures. A maintenance complaint was already reported, but the problem remains. I request urgent maintenance of this issue.",Maintenance & Facilities
I need help because the corridor lights is causing difficulty for students during lectures. The condition is affecting normal use of the area. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. I request urgent maintenance of this issue.,Maintenance & Facilities
There is a problem with the result card has been pending for several days. I have already checked this more than once. Please check the matter before it affects my semester further.,Academic
I am having trouble because the official certificate request is being delayed because the counter staff keep asking me to return later. The delay is creating difficulty with my semester matters. I request verification and completion of the pending process.,Administrative Offices
Please check why the mess timing has not been updated in the hostel record. I have already checked this more than once. The concerned hostel staff are requested to take action.,Hostel/Provost Office
the room furniture has not been updated in the hostel record. Several residents on the floor are facing the same problm. Please take action and update me about the complaint.,Hostel/Provost Office
the transcript is different from what appears on the departmental notice. I need the corrected record for an upcoming academic requirement. Please update the record according to the submitted documents.,Academic
I would like to complain that the mess timing is creating hygiene concerns for residents. I have already checked this more than once. The concerned hostel staff are requested to take action.,Hostel/Provost Office
"Can u check this, the migration certificate contains incorrect student information. I need the document for another university process. Because the issue is still unresolved, it is now affecting my normal university work. Please review the documents and process the request.",Administrative Offices
I need help becuase the admission fee record was submitted before the deadline but still shows pending. I have already visited the concerned office more than once. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Kindly check the application and provide an update.,Administrative Offices
the parking area keeps stopping and starting.,Maintenance & Facilities
There seems to be an issue with the makeup exam request contains an error that is affecting my semester record. I already contacted the relevant teacher but the record is unchanged. pleas check the matter before it affects my semester further.,Academic
I would like to complain that the password reset service is not detecting the connected device. I have already checked this more than once. Please restore access as soon as possible.,IT Services
"Please help, the common room needs attention from the provost office. This is affecting normal hostel routine. The concerned hostel staff are requested to take action.",Hostel/Provost Office
Could you please look into this: the admission document has not been approved even after verification. Please verify the record with the accounts or registrar office. The concerned office is requested to check and complete this matter.,Administrative Offices
"the projector connection is not connected to the campus network. Other university websites are opening normally. Because the issue is still unresolved, it is now affecting my normal university work. The IT team is requested to inspect and correct this.",IT Services
the laundry area is still unresolved after several days. The issue needs attention before it becomes more serious. Please ask the hostel administration to resolve it.,Hostel/Provost Office
I want to bring this issue to your attention: the room cleanliness needs attention from the provost office. The problem is especially difficult during evening hours. Kindly inspect the issue and arrange the required solution.,Hostel/Provost Office
I am writing regarding the migration certificate was submitted before the deadline but still shows pending. Please process the request and correct the record.,Administrative Offices
There seems to be an issue with the classroom ceiling has broken fittings. The problem is now affecting more than one class. pls have this facility repaired or replaced.,Maintenance & Facilities
Could you please look into this: the printing system does not accept my correct login details. Kindly ask IT support to resolve this problm.,IT Services
I want to bring this issue to your attention: the admission document was returned without explaining what is missing. Please resolve the issue without further unnecessary delay.,Administrative Offices
I am having trouble becase my CGPA was not accepted even though I met the deadline. I have already checked this more than once. Could the concerned office please confirm the correct status?,Academic
"the transcript contains an error that is affecting my semester record. The supporting document was submitted at the department office. Because the issue is still unresolved, it is now affecting my normal university work. Please check the matter before it affects my semester further.",Academic
"Hi, the thesis progress review still shows the old information after correction. Please update the record according to the submitted documents.",Academic
I would like to complain that the washroom taps is creating an uncomfortable environment in the room. I have already checked this more than once. Kindly resolve the maintenance problem at the earliest.,Maintenance & Facilities
"I need help because the prerequisite approval was entered under the wrong course code. I already contacted the relevant teacher but the record is unchanged. I have been trying to get this sorted out, but there has not been a clear resolution yet. Please verify the record and correct it.",Academic
"I would like to complain that the course section does not reflect the form I submitted on time. The department office asked me to wait, but there has been no update. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please verify the record and correct it.",Academic
I am facing an issue because the hostel gate procedure was reported to the warden but no action has been taken. I have already checked this more than once. The concerned hostel staff are requested to take action.,Hostel/Provost Office
I want to bring this issue to your attention: course registration contains an error that is affecting my semester record. The supporting document was submitted at the department office. Could the concerned office please confirm the correct status?,Academic
"This is getting difficult, i am writing regarding the lab computer has not been restored after an earlier complaint. I have already checked this more than once. Please investigate the error and update the service.",IT Services
the mess food has not been resolved after repeated reporting. I would like the matter to be handled according to hostel rules. Please handle the matter according to hostel policy.,Hostel/Provost Office
I am writing regarding the viva schedule has been pending for several days. I have checked the portal more than once and the same problem remains. Please verify the recoard and correct it.,Academic
the department elevator is not working properly during class hours. The facility is currently difficult to use safely. Kindly send the maintenance team to inspect and fix it.,Maintenance & Facilities
I want to bring this issue to your attention: the registrar application was submitted before the deadline but still shows pending. This matter has remained unresolved for several working days. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Kindly check the application and provide an update.,Administrative Offices
"Can u check this, there seems to be an issue with the LMS course page has been unavailable since this morning. I need access before the current submission deadline. I have been trying to get this sorted out, but there hasnt been a clear resolution yet. Please resolve the technical problem before the deadline.",IT Services
There is a problem with the password reset service is extremely slow during class hours. Kindly ask IT support to resolve this problem.,IT Services
"Sir please check, please check why course registration shows a value that does not match the marks announced in class. I already contacted the relevant teacher but the record is unchanged. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. can the office confirm the correct status?",Academic
I am having trouble because the LMS course page has stopped working after the latest update. Kindly check the network or account configuration.,IT Services
"I have a problem, i am facing an issue because the hostel curfew entry is causing problems for residents every day. The warden was informed, but I have not received any update. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please resolve this hostel-related problem soon.",Hostel/Provost Office
I am having trouble becase my clearance form shows an incorrect amount. Please resolve the issue without further unnecessary delay.,Administrative Offices
Can someone check why the lab internet connection does not accept my correct login details. The issue occurs both in the lab and on my own device. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. I request technical support for this issue.,IT Services
the document attestation request is being delayed because the counter staff keep asking me to return later. The counter staff asked me to check again later but there is still no progress. Please process the request and correct the record.,Administrative Offices
"Please check why the classroom projector has stopped working after the latest update. I already changed the password, but the error remains. Please resolve the technical problem before the deadline.",IT Services
I want to report that the campus network has stopped working after the latest update. I tried from more than one device and the problem is the same. I request technical support for this issue.,IT Services
"Please check why the projector connection is preventing me from accessing course material. Please check whether there is an account or server-side problem. I have been trying to get this sorted out, but there has not been a clear resolution yet. Please investigate the error and update the service.",IT Services
Please check why my GPA calculation was marked absent although I attended the class. I have checked the portal more than once and the same problem remains. Please verify the record and correct it.,Academic
the admission status was entered under the wrong category. Kindly review the documents and process the request.,Administrative Offices
"This is getting difficult, please check why the university server does not send the verification message. Restarting the device did not solve the issue. Please check the account or system and fix the issue.",IT Services
I am having trouble because the drainage line has been left unrepaired since last week. The facility is currently difficult to use safely. The concerned staff are requested to repair this promptly.,Maintenance & Facilities
I want to report that the online registration portal is not syncing with my student account. I have already checked this more than once. Kindly ask IT support to resolve this problem.,IT Services
I would like to complain that my CGPA was uploaded late and now I cannot complete the next process. I need the corrected record for an upcoming academic requirement. Kindly review this issue and update the academic record.,Academic
I am writing regarding the mess timing has become worse this week. The condition has been causing inconvenience for several days. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please handle the matter according to hostel policy.,Hostel/Provost Office
I want to bring this issue to your attention: the student portal is not syncing with my student account. I have already checked this more than once. Please restore access as soon as possible.,IT Services
I would like to complain that the official certificate request has been pending without any clear update. I have already checked this more than once. Kindly review the documents and process the request.,Administrative Offices
"There is a problem with the drainage line is not working properly during class hours. A maintenance complaint was already reported, but the problem remains. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Kindly resolve the maintenance problem at the earliest.",Maintenance & Facilities
Please check why the fee refund request has no status update despite repeated visits. I have already checked this more than once. Please resolve the issue without further unnecessary delay.,Administrative Offices
I am writing regarding the official certificate request shows an incorrect amount. I have already checked this more than once. Kindly review the documents and process the request.,Administrative Offices
"the parking area is in poor condition and needs replacement. A maintenance complaint was already reported, but the problem remains. Please arrange repair as soon as possible.",Maintenance & Facilities
I am having trouble because the bonafide certificate has been pending without any clear update. I have already checked this more than once. I request verification and completion of the pending process.,Administrative Offices
Could you please look into this: the practical marks was uploaded late and now I cannot complete the next process. Please recheck the entry and let me know once it is fixed.,Academic
the migration certificate has not been forwarded to the concerned office. Please resolve the issue without further unnecessary delay.,Administrative Offices
the room change request is creating hygiene concerns for residents. The concerned hostel staff are requested to take action.,Hostel/Provost Office
Im facing an issue because the common room has not been updated in the hostel record. The issue needs attention before it becomes more serious. Please resolve this hostel-related problem soon.,Hostel/Provost Office
"Sir please check, the classroom ceiling is blocked and water is collecting around it. The problem is now affecting more than one class. Please check the problem and restore the facility.",Maintenance & Facilities
the campus network is not loading the required page. I request technical support for this issue.,IT Services
"I want to bring this issue to your attention: the practical marks is showing the wrong course information. The department office asked me to wait, but there has been no update. Please check the matter before it affects my semester further.",Academic
the parking area keeps stopping and starting. The issue becomes worse during afternoon classes. I request urgent maintenance of this issue.,Maintenance & Facilities
I am writing regarding the transcript is still missing from the student record. Kindly review this issue and update the academic record.,Academic
"the scholarship payment has not been approved even after verification. I have already visited the concerned office more than once. Because the issue is still unresolved, it is now affecting my normal universirty work. Please ask the concerned administrative office to resolve this.",Administrative Offices
I am writing regarding the thesis progress review is still missing from the student record. I have already checked this more than once. Please check the matter before it affects my semester further.,Academic
"I would like to complain that the network connection does not accept my correct login details. I already changed the password, but the error remains. I have been trying to get this sorted out, but there has not been a clear resolution yet. I request technical support for this issue.",IT Services
Please check why the fee correction application has not been issued yet. I have already checked this more than once. Kindly check the application and provide an update.,Administrative Offices
"Can u check this, could you please look into this: the university WiFi shows an error whenever I try to submit work. I have already checked this more than once. Please resolve the technical problem before the deadline.",IT Services
"Can u check this, my clearance form was returned without explaining what is missing. I have kept a copy of the submitted form and payment receipt. Because the issue is still unresolved, it is now affecting my normal university work. Please process the request and correct the record.",Administrative Offices
the document attestation request was entered under the wrong category.,Administrative Offices
"I have a problem, the student portal is not detecting the connected device. plz resolve the technical problem before the deadline.",IT Services
"my CGPA was not accepted even though I met the deadline. I would appreciate verification from the concerned academic office. Because the issue is still unresolved, it is now affecting my normal university work. Kindly investigate the discrepancy and make the required correction.",Academic
the exam date sheet was uploaded late and now I cannot complete the next process.,Academic
"There seems to be an issue with the hostel WiFi complaint record is not available at the stated time. The problem is especially difficult during evening hours. I have been trying to get this sorted out, but there has not been a clear resolution yet. Please resolve this hostel-related problem soon.",Hostel/Provost Office
the room ceiling fan is causing problems for residents every day. Please handle the matter according to hostel policy.,Hostel/Provost Office
the room ceiling fan hasnt been repaired despite an earlier request. I have already submitted a request at the hostel office. Kindly have the warden or relevant staff check this issue.,Hostel/Provost Office
I want to report that the department elevator has broken fittings. I request urgent maintenance of this issue.,Maintenance & Facilities
Im writing regarding the drinking water supply is leaking and making the floor wet. I have already checked this more than once. Please inspect the area and take the necessary action.,Maintenance & Facilities
"pls help, the scholarship payment has been pending without any clear update.",Administrative Offices
the water cooler is leaking and making the floor wet. Please send someone to inspect the location. Please have this facility repaired or replaced.,Maintenance & Facilities
"Hi, i would like to complain that the admission status has not been processed even though the documents were submitted. This matter has remained unresolved for several working days. I have been trying to get this sorted out, but there has not been a clear resolution yet. Please resolve the issue without further unnecessary delay.",Administrative Offices
my scholarship application was submitted before the deadline but still shows pending. The required documents and receipt were submitted. Kindly check the application and provide an update.,Administrative Offices
I want to bring this issue to your attention: the hostel corridor lights is causing problems for residents every day. Please ask the hostel administration to resolve it.,Hostel/Provost Office
"I have a problem, i want to bring this issue to your attention: the laboratory ventilation is leaking and making the floor wet. I have already checked this more than once. Please arrange repair as soon as possible.",Maintenance & Facilities
"I have a problem, i am writing regarding the classroom chairs has been out of order for several days. I have already checked this more than once. Please arrange repair as soon as possible.",Maintenance & Facilities
course registration is creating a clash with another registered course.,Academic
"Im facing an issue because the toilet flush is creating an uncomfortable environment in the room. A maintenance complaint was already reported, but the problem remains. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Kindly send the maintenance team to inspect and fix it.",Maintenance & Facilities
the hostel curfew entry hasnt been repaired despite an earlier request. The problem is especially difficult during evening hours. Kindly have the warden or relevant staff check this issue.,Hostel/Provost Office
Can someone check why the LMS course page has not been restored after an earlier complaint. This is affecting my ability to complete university work. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please check the account or system and fix the issue.,IT Services
I am having trouble because the assignment grade was marked absent although I attended the class. The supporting document was submitted at the department office. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. I request the department to resolve this as soon as possible.,Academic
my fee challan shows an incorrect amount. Please process the request and correct the record.,Administrative Offices
the quiz score is different from what appears on the departmental notice. I request the department to resolve this as soon as possible.,Academic
"the student portal is not responding at all. Please check whether there is an account or server-side problem. becuase the issue is still unresolved, it is now affecting my normal university work. Please resolve the technical problem before the deadline.",IT Services
There is a problem with my CGPA does not reflect the form I submitted on time. I have already checked this more than once. Please verify the record and correct it.,Academic
my student card was submitted before the deadline but still shows pending. Please resolve the issue without further unnecessary delay.,Administrative Offices
"the classroom projector has been unavailable since this morning. I reported this earlier to the IT desk but it is still unresolved. Because the issue is still unresolved, it is now affecting my normal university work. Please investigate the error and update the service.",IT Services
I would like to complain that the printing system has not been restored after an earlier complaint. I have already checked this more than once. I request technical support for this issue.,IT Services
the projector connection shows a server error repeatedly. Please check the account or system and fix the issue.,IT Services
Please check why the common room is making it difficult to stay in the room. This is affecting normal hostel routine. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please resolve this hostel-related problem soon.,Hostel/Provost Office
"Hi, i want to bring this issue to your attention: the course section has not been updated even though the instructor confirmed the correction. I have already checked this more than once. Please recheck the entry and let me know once it is fixed.",Academic
"I have a problem, i want to report that the corridor lights has been out of order for several days. The facility is currently difficult to use safely. I request urgent maintenance of this issue.",Maintenance & Facilities
"Please help, can someone check why the viva schedule contains an error that is affecting my semester record. I have already checked this more than once. Please update the record according to the submitted documents.",Academic
the hostel WiFi complaint record has been pending with the hostel offce.,Hostel/Provost Office
There seems to be an issue with the parking area keeps stopping and starting. It would be better to repair it before the damage increases. Please check the problem and restore the facility.,Maintenance & Facilities
"the scholarship payment has not been approved even after verification. The counter staff asked me to check again later, but there is still no progress. Please resolve the issue without further unnecessary delay.",Administrative Offices
"I want to bring this issue to your attention: the electrical sockets needs urgent cleaning and maintenance. The condition is affecting normal use of the area. I have been trying to get this sorted out, but there has not been a clear resolution yet. Please arrange repair as soon as possible.",Maintenance & Facilities
Could you please look into this: my scholarship application was returned without explaining what is missing. I request verification and completion of the pending process.,Administrative Offices
Please check why the classroom chairs is overflowing during busy hours. It would be better to repair it before the damage increases. Please have this facility repaired or replaced.,Maintenance & Facilities
"I want to report that the viva schedule is different from what appears on the departmental notice. The department office asked me to wait, but there has been no update. I request the department to resolve this as soon as possible.",Academic
I am facing an issue because the exam date sheet was changed without any explanation. I submitted the required application before the deadline. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Kindly review this issue and update the academic record.,Academic
There is a problem with the email verification link does not send the verification message. I have already checked this more than once. Please resolve the technical problem before the deadline.,IT Services
There seems to be an issue with the hostel gate procedure is creating hygiene concerns for residents. Please resolve this hostel-related problem soon.,Hostel/Provost Office
I want to bring this issue to your attention: the department elevator is causing difficulty for students during lectures. Students are facing this problem every day. Kindly send the maintenance team to inspect and fix it.,Maintenance & Facilities
I am having trouble because course registration is creating a clash with another registered course. I have already checked this more than once. Please recheck the entry and let me know once it is fixed.,Academic
I am writing regarding the classroom fan needs urgent cleaning and maintenance. The concerned staff are requested to repair this promptly.,Maintenance & Facilities
the official certificate request was supposed to be completed earlier but remains unresolved.,Administrative Offices
"my clearance form has not been approved even after verification. The counter staff asked me to check again later, but there is still no progress. Because the issue is still unresolved, it is now affecting my normal university work. Please resolve the issue without further unnecessary delay.",Administrative Offices
"the migration certificate has been pending without any clear update. The counter staff asked me to check again later, but there is still no progress. Kindly review the documents and process the request.",Administrative Offices
I need help because the backup generator has loose parts that may cause an accident. Please inspect the area and take the necessary action.,Maintenance & Facilities
"the registered credit hours still shows the old information after correction. The department office asked me to wait, but there has been no update. Please check the matter before it affects my semester further.",Academic
the building staircase is making a loud noise throughout lectures. Please inspect the area and take the necessary action.,Maintenance & Facilities
Could you please look into this: the registered credit hours was changed without any explanation. I have already checked this more than once. Please check the matter before it affects my semester further.,Academic
"the final exam reslt was uploaded late and now I cannot complete the next process. I have checked the portal more than once and the same problem remains. Because the issue is still unresolved, it is now affecting my normal university work. Kindly review this issue and update the academic record.",Academic
my roommate issue is not available at the stated time. Please ask the hostel administration to resolve it.,Hostel/Provost Office
the result card has not been shared with students.,Academic
"This is getting difficult, there seems to be an issue with the mess food is making it difficult to stay in the room. Please check the hosel record for my earlier complaint. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please have the warden or relevant staff check this issue.",Hostel/Provost Office
I want to report that my attendance record shows a value that doesnt match the marks announced in class. I have already checked this more than once. Could the concerned office please confirm the correct status?,Academic
Can someone check why the room furniture needs attention from the provost office. I request the Provost Office to look into this matter.,Hostel/Provost Office
Could you please look into this: the lab computer is not loading the required page. The IT team is requested to inspect and correct this.,IT Services
"There seems to be an issue with the fee correction application has no status update despite repeated visits. The application was submitted within the announced dates. I have been trying to get this sorted out, but there has not been a clear resolution yet. Please process the request and correct the record.",Administrative Offices
"I have a problem, i am facing an issue because the lecture desk has loose parts that may cause an accident. Please have this facility repaired or replaced.",Maintenance & Facilities
the drinking water supply is blocked and water is collecting around it. Students are facing this problem every day. Kindly send the maintenance team to inspect and fix it.,Maintenance & Facilities
Please check why the registered credit hours was uploaded late and now I cannot complete the next process. I request the department to resolve this as soon as possible.,Academic
I want to report that the room change request is affecting basic hostel facilities. Please handle the matter according to hostel policy.,Hostel/Provost Office
I want to bring this issue to your attention: the drinking water supply keeps stopping and starting. It would be better to repair it before the damage increases. pleas have this facility repaired or replaced.,Maintenance & Facilities
"There is a problem with the hostel water supply is creating hygiene concerns for residents. The warden was informed, but I have not received any update. I have been trying to get this sorted out, but there has not been a clear resolution yet. Please ask the hostel administration to resolve it.",Hostel/Provost Office
the room change request is creating an uncomfortable living situation. Kindly have the warden or relevant staff check this issue.,Hostel/Provost Office
the hostel corridor lights requires inspection by hostel staff.,Hostel/Provost Office
Please check why my midterm marks is different from what appears on the departmental notice. The supporting document was submitted at the department office. Kindly review this issue and update the academic record.,Academic
