text,department
the laundry area has been pending with the hostel ofice.,Hostel/Provost Office
the air conditioner has not been repaired after an earlier complaintt.,Maintenance & Facilities
I would like to complain that the hostel room lock is creating hygiene concerns for residents. I have already checked this more than once. Please resolve this hostel-related problem soon.,Hostel/Provost Office
the registrar applicaton was supposed to be completed earlier but remains unresolved. This matter has remained unresolved for several working days. Please ask the concerned administrative office to resolve this.,Administrative Offices
I want to report that the hostle security refund doesnt match the payment receipt. I have kept a copy of the submitted form and payment receipt. Kindly review the documents and process the request.,Administrative Offices
"Can u check this, course registration is showing the wrong course information. I already contacted the relevant teacher but the record is unchanged. Please review this issue and update the academic record.",Academic
I am facing an issue because the classroom ceiling is not available when it is needed. Students are facing this problem every day. Please have this facility repaired or replaced.,Maintenance & Facilities
"This is getting difficult, could you please look into this: the course section was not accepted even though I met the deadline. I already contacted the relevant teacher but the record is unchanged. Please check the matter before it affects my semester further.",Academic
Could you please look into this: the laundry area is not working properly. Please handle the matter according to hostel policy.,Hostel/Provost Office
There seems to be an issue with the room change request needs attention from the provost office. Kindly inspect the issue and arrange the required solution.,Hostel/Provost Office
the mess timing was reported to the warden but no action has been taken.,Hostel/Provost Office
"Sir please check, there seems to be an issue with the result card was not accepted even though I met the deadline. I need the corrected record for an upcoming academic requirement. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please review this issue and update the academic record.",Academic
the drinking water supply has broken fittings.,Maintenance & Facilities
the electrical sockets is blocked and water is collecting around it.,Maintenance & Facilities
"I am facing an issue because the fee correction application was entered under the wrong category. I would appreciate a clear status instead of being sent between offices. I have been trying to get this sorted out, but there hasnt been a clear resolution yet. I request verification and completion of the pending process.",Administrative Offices
Can someone check why the room ceiling fan is not working properly. I have already checked this more than once. I request the Provost Office to look into this matter.,Hostel/Provost Office
I want to bring this issue to your attention: the thesis progress review does not reflect the form I submitted on time. Other students in the same class can see the correct information. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please update the record according to the submitted documents.,Academic
Please check why the registrar aplication has not been approved even after verification. I have already checked this more than once. Kindly check the application and provide an update.,Administrative Offices
There seems to be an issue with the water cooler has exposed wiring that should be inspected. I have already checked this more than once. Kindly resolve the maintenance problem at the earliest.,Maintenance & Facilities
"Could you please look into this: the hostel washroom is making it difficult to stay in the room. I informed the hostel staff earlier, but the issue continues. Please ask the hostel administration to resolve it.",Hostel/Provost Office
I want to report that the water cooler is not wroking properly during class hours. I have already checked this more than once. Kindly resolve the maintenance problem at the earliest.,Maintenance & Facilities
the password reset service has not been restored after an earlier complaint. Kindly check the network or account configuration.,IT Services
the admission document needs correction in the administrative record. I have kept a copy of the submitted form and payment receipt. Please resolve the issue without further unnecessary delay.,Administrative Offices
"I want to bring this issue to your attention: the registered credit hours was uploaded late and now I cannot complete the next process. Other students in the same class can see the correct information. I have been trying to get this sorted out, but there has not been a clear resolution yet. I request the department to resolve this as soon as possible.",Academic
my clearance form contains incorrect student information.,Administrative Offices
the lecture room lights has been left unrepaired since last week. This is especially difficult when the room is full. The concerned staff are requested to repair this promptly.,Maintenance & Facilities
the email verification link does not send the verification message. Please check the account or system and fix the issue.,IT Services
"Hi, i am writing regarding my thesis supervision is creating a clash with another registered course. I have checked the portal more than once and the same problm remains. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please review this issue and update the academic record.",Academic
"I have a problem, the university server works for a few minutes and then goes offline. This is affecting my ability to complete university work. The IT team is requested to inspect and correct this.",IT Services
Please check why the LMS course page is not loading the required page. I have already checked this more than once. Please resolve the technical problem before the deadline.,IT Services
Can someone check why the email verification link is extremely slow during class hours. I reported this earlier to the IT desk but it is still unresolved. Please restore access as soon as possible.,IT Services
"Please help, the course section has not been approved despite repeated follow-up. Other students in the same class can see the correct information. Please check the matter before it affects my semester further.",Academic
"the final exam result is different from what appears on the departmental notice. I would appreciate verification from the concerned academic office. Because the issue is still unresolved, it is now affecting my normal university work. I request the department to resolve this as soon as possible.",Academic
the department printer does not accept my correct login details. Please restore access as soon as possible.,IT Services
"the room change request is creating hygiene concerns for residents. The warden was informed, but I have not received any update. Kindly have the warden or relevant staff check this issue.",Hostel/Provost Office
"Hi, the printing system is not loading the required page. The issue occurs both in the lab and on my own device. Because the issue is still unresolved, it is now affecting my normal university work. Please restore access as soon as possible.",IT Services
the backup generator has exposed wiring that should be inspected. The issue becomes worse during afternoon classes. Kindly send the maintenance team to inspect and fix it.,Maintenance & Facilities
"I have a problemm, i would like to complain that my university email is not connected to the campus network. I tried from more than one device and the problem is the same. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. I request technical support for this issue.",IT Services
the lecture desk is overflowing during busy hours. The facility is currently difficult to use safely. Please inspect the area and take the necessary action.,Maintenance & Facilities
I want to report that the registrar application was submitted before the deadline but still shows pending. I have already checked this more than once. Please resolve the issue without further unnecessary delay.,Administrative Offices
I would like to complain that the corridor lights has exposed wiring that should be inspected. The issue becomes worse during afternoon classes. I request urgent maintenance of this issue.,Maintenance & Facilities
the official certificate request has been delayed beyond the stated processing time. I need the document for another university process. Kindly check the application and provide an update.,Administrative Offices
the classroom ceiling has loose parts that may cause an accident. The concerned staff are requested to repair this promptly.,Maintenance & Facilities
I want to report that my attendance record shows a value that does not match the mraks announced in class. I would appreciate verification from the concerned academic office. Please recheck the entry and let me know once it is fixed.,Academic
Can someone check why the university WiFi has not been restored after an earlier complaint. Kindly ask IT support to resolve this problem.,IT Services
"my roommate issue was reported to the warden but no action has been taken. Please check the hostel record for my earlier complaint. Because the issue is still unresolved, it is now affecting my normal university work. Kindly have the warden or relevant staff check this issue.",Hostel/Provost Office
Could you please look into this: the lab internet connection works for a few minutes and then goes offline. The problem started recently and has continued since then. Please check the account or system and fix the issue.,IT Services
"Hi, please check why the classroom ceiling is producing a strong smell and needs maintenance. Please send someone to inspect the location. I have been trying to get this sorted out, but there has not been a clear resolution yet. I request urgent maintenance of this issue.",Maintenance & Facilities
"the exam date sheet is preventing me from completing registration. Because of this error, I am unable to proceed with the next academic step. Kindly review this issue and update the academic record.",Academic
"Please check why the viva schedule is different from what appears on the departmental notice. Because of this error, I am unable to proceed with the next academic step. I have been trying to get this sorted out, but there has not been a clear resolution yet. I request the department to resolve this as soon as possible.",Academic
"the hostel water supply is causing unnecessary difficulty at night. The issue needs attention before it becomes more serious. Because the issue is still unresolved, it is now affecting my normal university work. I request the Provost Office to look into this matter.",Hostel/Provost Office
Please check why the registrar application needs correction in the administrative record. I have already checked this more than once. Please correct the record and confirm the updated status.,Administrative Offices
the document attestation request is causing difficulty with another university process. I have already visited the concerned office more than once. I request verification and completion of the pending process.,Administrative Offices
I am facing an issue because the hostel WiFi complaint record is causing problems for residents every day. Please resolve this hostel-related problem soon.,Hostel/Provost Office
"the projector connection keeps disconnecting during use. I reported this earlier to the IT desk but it is still unresolved. Because the issue is still unresolved, it is now affecting my normal university work. Kindly ask IT support to resolve this problem.",IT Services
"I have a problemm, i am writing regarding my university email is rejecting files that meet the stated requirements. I have already checked this more than once. The IT team is requested to inspect and correct this.",IT Services
Can someone check why the accounts ofice receipt has been pending without any clear update. I have already checked this more than once. Please ask the concerned administrative office to resolve this.,Administrative Offices
the water cooler is blocked and water is collecting around it. Kindly send the maintenance team to inspect and fix it.,Maintenance & Facilities
the bonafide certificate was submitted before the deadline but still shows pending. Please verify the record with the accounts or registrar office. Please resolve the issue without further unnecessary delay.,Administrative Offices
"This is getting difficult, the semester timetable does not include marks for work that I submitted. plz investigate the discrepancy and make the required correction.",Academic
There is a problem with the room furniture has not been resolved after repeated reporting. The condition has been causing inconvenience for several days. Kindly have the warden or relevant staff check this issue.,Hostel/Provost Office
I want to report that my GPA calculation contains an error that is affecting my semester record. I submitted the required application before the deadline. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please verify the record and correct it.,Academic
Please check why the printing system shows a server error repeatedly. Please check whether there is an account or server-side problem. Please check the account or system and fix the issue.,IT Services
"my financial aid application was entered under the wrong category. The counter staff asked me to check again later, but there is still no progress. I request verification and completion of the pending process.",Administrative Offices
"I have a problem, i want to report that the washroom plumbing keeps stopping and starting. I have already checked this more than once. pls inspect the area and take the necessary action.",Maintenance & Facilities
I want to report that the hostel gate procedure is not working properly. Kindly inspect the issue and arrange the required solution.,Hostel/Provost Office
I am facing an issue because the result card was uploaded late and now I cannot complete the next process. I have already checked this more than once. Could the concerned office please confirm the correct status?,Academic
"Can u check this, the network connection does not send the verification message.",IT Services
"the admission document was supposed to be completed earlier but remains unresolved. Please verify the record with the accounts or registrar office. Because the issue is still unresolved, it is now affecting my normal universirty work. Please resolve the issue without further unnecessary delay.",Administrative Offices
There is a problem with the air conditioner has been left unrepaired since last week. I have already checked this more than once. Please check the problem and restore the facility.,Maintenance & Facilities
"Please check why the classroom ceiling is in poor condition and needs replacement. A maintenance complaint was already reported, but the problem remains. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Kindly send the maintenance team to inspect and fix it.",Maintenance & Facilities
I want to bring this issue to your attention: the classroom ceiling keeps stopping and starting. The problem is now affecting more than one class. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Kindly send the maintenance team to inspect and fix it.,Maintenance & Facilities
"I need help because the hostel security desk is affecting basic hostel facilities. Several residents on the floor are facing the same problem. I have been trying to get this sorted out, but there hasnt been a clear resolution yet. The concerned hostel staff are requested to take action.",Hostel/Provost Office
I want to report that my portal login fails before the process is completed. Restarting the device did not solve the issue. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please resolve the technical problem before the deadline.,IT Services
Can someone check why the washroom taps keeps stopping and starting. I have already checked this more than once. Please have this facility repaired or replaced.,Maintenance & Facilities
the result card contains an error that is affecting my semester record.,Academic
Im writing regarding the document attestation request hasnt been forwarded to the concerned office. I need the document for another university process. Please correct the record and confirm the updated status.,Administrative Offices
"Sir please check, my student card is stuck between two administrative offices. The counter staff asked me to check again later but there is still no progress. Please resolve the issue without further unnecessary delay.",Administrative Offices
the duplicate student card request has not been issued yet. I need the document for another university process. Please resolve the issue without further unnecessary delay.,Administrative Offices
my student card contains incorrect student information.,Administrative Offices
There is a problem with the mess food has been pending with the hostel office. This is affecting normal hostel routine. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please resolve this hostel-related problem soon.,Hostel/Provost Office
"Can u check this, there is a problem with the hostel security desk is still unresolved after several days. I have already checked this more than once. Please handle the matter according to hostel policy.",Hostel/Provost Office
the air conditioner is not working properly during class hours. Please arrange repair as soon as possible.,Maintenance & Facilities
my clearance form needs correction in the administrative record. I have kept a copy of the submitted form and payment receipt. The concerned office is requested to check and complete this matter.,Administrative Offices
"Please help, i would like to complain that the washroom taps is in poor condition and needs replacement. Students are facing this problem every day. I have been trying to get this sorted out, but there has not been a clear resolution yet. Please inspect the area and take the necessary action.",Maintenance & Facilities
"the building staircase is creating an uncomfortable environment in the room. A maintenance complaint was already reported, but the problem remains. Please check the problem and restore the facility.",Maintenance & Facilities
the viva schedule was changed without any explanation.,Academic
There seems to be an issue with the makeup exam request does not reflect the form I submitted on time. Kindly investigate the discrepancy and make the required correction.,Academic
"I have a problem, i want to report that the lecture room lights keeps stopping and starting. A maintenance complaint was already reported, but the problem remains. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please have this facility repaired or replaced.",Maintenance & Facilities
There seems to be an issue with the hostel gate procedure has become worse this week. I have already checked this more than once. Kindly inspect the issue and arrange the required solution.,Hostel/Provost Office
I am having trouble because the classroom windows is making a loud noise throughout lectures. Kindly send the maintenance team to inspect and fix it.,Maintenance & Facilities
"Can someone check why the drainage line is causing difficulty for students during lectures. A maintenance complaint was already reported, but the problem remains. Please inspect the area and take the necessary action.",Maintenance & Facilities
"This is getting difficult, the toilet flush is not working properly during class hours. The condition is affecting normal use of the area. Please arrange repair as soon as possible.",Maintenance & Facilities
I want to report that the admission status is not appearing in the official record. I have already visited the concerned office more than once. Kindly check the application and provide an update.,Administrative Offices
"the lecture room lights has loose parts that may cause an accident. A maintenance complaint was already reported, but the problem remains. Please have this facility repaired or replaced.",Maintenance & Facilities
I would like to complain that the department printer has stopped working after the latest update. I have already checked this more than once. Kindly ask IT support to resolve this problem.,IT Services
There is a problem with the drinking water supply is leaking and making the floor wet. I have already checked this more than once. Please check the problem and restore the facility.,Maintenance & Facilities
the document attestation request shows an incorrect amount. This matter has remained unresolved for several working days. Kindly review the documents and process the request.,Administrative Offices
my clearance form shows an incorrect amount. I need the document for another university process. Kindly check the application and provide an update.,Administrative Offices
the hostel curfew entry has not been updated in the hostel record. Several residents on the floor are facing the same problem. Kindly inspect the issue and arrange the required solution.,Hostel/Provost Office
"I am having trouble because the final exam result was not accepted even though I met the deadline. This issue is causing difficulty with my current semester planning. I have been trying to get this sorted out, but there has not been a clear resolution yet. pleas verify the record and correct it.",Academic
"Hi, i am writing regarding the hostel security desk has become worse this week. The warden was informed, but I have not received any update. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. pls handle the matter according to hostel policy.",Hostel/Provost Office
the computer lab software is showing outdated information. I need access before the current submission deadline. pleas restore access as soon as possible.,IT Services
I want to report that the document attestation request shows an incorrect amount. I have already visited the concerned office more than once. Kindly check the applicaton and provide an update.,Administrative Offices
"Please help, i am having trouble because the admission status is not appearing in the official record. I would appreciate a clear status instead of being sent between offices. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please check the application and provide an update.",Administrative Offices
I am having trouble because the email verification link is not connected to the campus network. This is affecting my ability to complete university work. I have been trying to get this sorted out but there has not been a clear resolution yet. I request technical support for this issue.,IT Services
"Hi, the quiz score does not reflect the form I submitted on time. This issue is causing difficulty with my current semester planning. Please check the matter before it affects my semester further.",Academic
I am facing an issue because the online registration portal shows a server error repeatedly. Please resolve the technical problem before the deadline.,IT Services
"Can u check this, could you please look into this: course registration is preventing me from completing registration. The department office asked me to wait, but there has been no update. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please investigate the discrepancy and make the required correction.",Academic
There seems to be an issue with the online registration portal fails before the process is completed. I need access before the current submission deadline. Please check the account or system and fix the issue.,IT Services
I want to report that my attendance record contains an error that is affecting my semester record. I have already checked this more than once. Please verify the record and correct it.,Academic
"Can u check this, the classroom ceiling has broken fittings. The problem is now affecting more than one class. Please check the problem and restore the facility.",Maintenance & Facilities
the scholarship payment has been delayed beyond the stated processing time. I request verification and completion of the pending process.,Administrative Offices
"the room change request has become worse this week. I informed the hostel staff earlier, but the issue continues. Kindly inspect the issue and arrange the required solution.",Hostel/Provost Office
pleas check why the admission document has not been issued yet. I have already checked this more than once. The concerned office is requested to check and complete this matter.,Administrative Offices
"This is getting difficult, the course section contains an error that is affecting my semester record.",Academic
There is a problem with the bonafide certificate is being delayed because the counter staff keep asking me to return later. I have already visited the concerned office more than once. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please process the request and correct the recoard.,Administrative Offices
the official certificate request doesnt match the payment receipt.,Administrative Offices
Can someone check why my degree verification request shows an incorrect amount. I would appreciate a clear status instead of being sent between offices. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please process the request and correct the record.,Administrative Offices
There is a problem with the mess timing is creating repeated arguments among residents. Please check the hostel record for my earlier complaint. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please take action and update me about the complaint.,Hostel/Provost Office
"Please help, the hostel corridor lights was handled differently from the stated hostel rules. The concerned hostel staff are requested to take action.",Hostel/Provost Office
my degree verification request has not been issued yet. This matter has remained unresolved for several working days. Please resolve the issue without further unnecessary delay.,Administrative Offices
"the washroom plumbing needs urgent cleaning and maintenance. A maintenance complaint was already reported, but the problem remains. I request urgent maintenance of this issue.",Maintenance & Facilities
I would like to complain that the electrical sockets is creating an uncomfortable environment in the room. I have already checked this more than once. The concerned staff are requested to repair this promptly.,Maintenance & Facilities
"Can u check this, the printing system keeps disconnecting during use. Restarting the device did not solve the issue. The IT team is requested to inspect and correct this.",IT Services
I want to report that the network connection is not connected to the campus network. pleas check the account or system and fix the issue.,IT Services
the lab computer is not syncing with my student account. This is affecting my ability to complete university work. Please restore access as soon as possible.,IT Services
"the university server has stopped working after the latest update. This is affecting my ability to complete university work. Because the issue is still unresolved, it is now affecting my normal university work. I request technical support for this issue.",IT Services
my attendance recrod was changed without any explanation.,Academic
"I need help because the corridor lights has loose parts that may cause an accident. A maintenance complaint was already reported, but the problem remains. Please inspect the area and take the necessary action.",Maintenance & Facilities
"I have a problem, there seems to be an issue with the accounts office receipt has not been issued yet. This matter has remained unresolved for several working days. Please correct the record and confirm the updated status.",Administrative Offices
"I am having trouble because the online registration portal is extremely slow during class hours. Please check whether there is an account or server-side problem. I have been trying to get this sorted out, but there hasnt been a clear resolution yet. I request technical support for this issue.",IT Services
I would like to complain that my degree verification request was supposed to be completed earlier but remains unresolved. I have already visited the concerned office more than once. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Kindly check the aplication and provide an update.,Administrative Offices
I need help because my clearance form does not match the payment receipt. The application was submitted within the announced dates. Please process the request and correct the record.,Administrative Offices
I need help because the building staircase has broken fittings. The problem is now affecting more than one class. The concerned staff are requested to repair this promptly.,Maintenance & Facilities
I would like to complain that the biometric attendance machine is not loading the required page. The issue occurs both in the lab and on my own device. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please resolve the technical problem before the deadline.,IT Services
I am writing regarding the electrical sockets has not been repaired after an earlier complaint. I have already checked this more than once. Please inspect the area and take the necessary action.,Maintenance & Facilities
the washroom taps keeps stopping and starting. Students are facing this problem every day. I request urgent maintenance of this issue.,Maintenance & Facilities
"I am writing regarding the parking area has been left unrepaired since last week. A maintenance complaint was already reported, but the problem remains. Please check the problem and restore the facility.",Maintenance & Facilities
There is a problem with the quiz score has not been approved despite repeated follow-up. I request the department to resolve this as soon as possible.,Academic
my thesis supervision is different from what appears on the departmental notice. Other students in the same class can see the correct information. pleas update the record according to the submitted documents.,Academic
I am facing an issue because the washroom taps is making a loud noise throughout lectures. Please inspect the area and take the necessary action.,Maintenance & Facilities
"I need help because the lab computer keeps disconnecting during use. I need access before the current submission deadline. I have been trying to get this sorted out, but there has not been a clear resolution yet. Kindly ask IT support to resolve this problem.",IT Services
"Hi, i need help because my student card was submitted before the deadline but still shows pending. I have already checked this more than once. I request verification and completion of the pending process.",Administrative Offices
"This is getting difficult, the bonafide certificate is being delayed because the counter staff keep asking me to return later. I need the document for another university process. Please correct the record and confirm the updated status.",Administrative Offices
the university server shows an error whenever I try to submit work. I request technical support for this issue.,IT Services
I am facing an issue because the university server is preventing me from accessing course material. I request technical support for this issue.,IT Services
the mess timing has not been repaired despite an earlier request.,Hostel/Provost Office
"Please help, i want to report that the laundry area has become worse this week. The condition has been causing inconvenience for several days. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Please inspect the issue and arrange the required solution.",Hostel/Provost Office
"the university WiFi is not loading the required page. I reported this earlier to the IT desk but it is still unresolved. Because the issue is still unresolved, it is now affecting my normal university work. Please restore access as soon as possible.",IT Services
my midterm marks was changed without any explanation. I would appreciate verification from the concerned academic office. plz update the record according to the submitted documents.,Academic
Please check why the admission document needs correction in the administrative record. Please correct the record and confirm the updated status.,Administrative Offices
Can someone check why the common room is causing problems for residents every day. Several residents on the floor are facing the same problem. plz handle the matter according to hostel policy.,Hostel/Provost Office
"There seems to be an issue with the hostel security desk is not being handled according to the hostel procedure. The problem is especially difficult during evening hours. I have been trying to get this sorted out, but there has not been a clear resolution yet. Kindly inspect the issue and arrange the required solution.",Hostel/Provost Office
my fee challan shows an incorrect amount. Please correct the record and confirm the updated status.,Administrative Offices
"the corridor lights is creating an uncomfortable environment in the room. The issue becomes worse during afternoon classes. Because the issue is still unresolved, it is now affecting my normal university work. I request urgent maintenance of this issue.",Maintenance & Facilities
"I have a problem, my midterm marks is still missing from the student record. Other students in the same class can see the correct information. Because the issue is still unresolved, it is now affecting my normal university work. Please verify the record and correct it.",Academic
the registered credit hours was not accepted even though I met the deadline. I already contacted the relevant teacher but the record is unchanged. Kindly investigate the discrepancy and make the required correction.,Academic
the lecture desk is not providing adequate service. The issue becomes worse during afternoon classes. Please arrange repair as soon as possible.,Maintenance & Facilities
the backup generator is making a loud noise throughout lectures. I request urgent maintenance of this issue.,Maintenance & Facilities
my student card is stuck between two administrative offices. This matter has remained unresolved for several working days. I request verification and completion of the pending process.,Administrative Offices
my midterm marks was entered under the wrong course code.,Academic
There seems to be an issue with the mess timing is not being handled according to the hostel procedure. The condition has been causing inconvenience for several days. Please resolve this hostel-related problem soon.,Hostel/Provost Office
"Hi, i am writing regarding the hostel gate procedure has not been resolved after repeated reporting. The condition has been causing inconvenience for several days. I have been trying to get this sorted out, but there has not been a clear resolution yet. The concerned hostel staff are requested to take action.",Hostel/Provost Office
"I have a problemm, the toilet flush is blocked and water is collecting around it. Students are facing this problem every day. Please inspect the area and take the necessary action.",Maintenance & Facilities
"I have a problem, i want to bring this issue to your attention: the studnet portal does not accept my correct login details. I have already checked this more than once. Please check the network or account configuration.",IT Services
"I have a problem, my degree verification request has not been approved even after verification. I need the document for another university process. The concerned office is requested to check and complete this matter.",Administrative Offices
Please check why the result card is preventing me from completing registration. I submitted the required application before the deadline. Please verify the recoard and correct it.,Academic
There seems to be an issue with the classroom projector has stopped working after the latest update. I have already checked this more than once. Please resolve the technical problem before the deadline.,IT Services
I want to bring this issue to your attention: the official certificate request was entered under the wrong category. I have already checked this more than once. The concerned office is requested to check and complete this matter.,Administrative Offices
"I am having trouble because the laboratory ventilation is not available when it is needed. The area is frequently used by students and staff. I have been trying to get this sorted out, but there hasnt been a clear resolution yet. Please inspect the area and take the necessary action.",Maintenance & Facilities
I need help becuase the room cleanliness is not working properly. I have already checked this more than once. The concerned hostel staff are requested to take action.,Hostel/Provost Office
the hostel water supply is creating an uncomfortable living situation. The condition has been causing inconvenience for several days. I request the Provost Office to look into this matter.,Hostel/Provost Office
I want to bring this issue to your attention: the water cooler is creating an uncomfortable environment in the room. It would be better to repair it before the damage increases. Please arrange repair as soon as possible.,Maintenance & Facilities
"Sir please check, the classroom chairs needs urgent cleaning and maintenance. This is especially difficult when the room is full. Please arrange repair as soon as possible.",Maintenance & Facilities
the campus network has stopped working after the latest update.,IT Services
the laboratory ventilation is not working properly during class hours. Please check the problem and restore the facility.,Maintenance & Facilities
"the university WiFi is preventing me from accessing course material. I reported this earlier to the IT desk but it is still unresolved. Because the issue is still unresolved, it is now affecting my normal university work. Please check the account or system and fix the issue.",IT Services
Could you please look into this: my attendance record has been pending for several days. I have already checked this more than once. Please check the matter before it affects my semester further.,Academic
"I have a problem, please check why the bonafide certificate was entered under the wrong category. Please check the application and provide an update.",Administrative Offices
I would like to complain that the drinking water supply is not working properly during class hours. Students are facing this problem every day. Kindly resolve the maintenance problem at the earliest.,Maintenance & Facilities
"I am having trouble because the lecture room lights has not been repaired after an earlier complaint. Students are facing this problem every day. I have been trying to get this sorted out, but there has not been a clear resolution yet. The concerned staff are requested to repair this promptly.",Maintenance & Facilities
"plz help, could you please look into this: my scholarship application was marked incomplete although all listed documents were attached. Please check the application and provide an update.",Administrative Offices
I am writing regarding the department elevator is overflowing during busy hours. The problem is now affecting more than one class. Kindly send the maintenance team to inspect and fix it.,Maintenance & Facilities
"I am writing regarding the projector connection works for a few minutes and then goes offline. Restarting the device did not solve the issue. I have been trying to get this sorted out, but there has not been a clear resolution yet. Kindly ask IT support to resolve this problem.",IT Services
the toilet flush has been out of order for several days.,Maintenance & Facilities
"my thesis supervision shows a value that does not match the marks announced in class. The department office asked me to wait, but there has been no update. I request the department to resolve this as soon as possible.",Academic
"I have a problem, i am facing an issue because the migration certificate was supposed to be completed earlier but remains unresolved. I have kept a copy of the submitted form and payment receipt. I have been trying to get this sorted out, but there has not been a clear resolution yet. Please review the documents and process the request.",Administrative Offices
"Sir please check, please check why the drinking water supply keeps stopping and starting. The condition is affecting normal use of the area. Please send the maintenance team to inspect and fix it.",Maintenance & Facilities
Can someone check why the hot water facility has not been repaired despite an earlier request. Several residents on the floor are facing the same problem. Please handle the matter according to hostle policy.,Hostel/Provost Office
I am having trouble because the mess timing is causing problems for residents every day. Please ask the hostel administration to resolve it.,Hostel/Provost Office
Please check why the mess food requires inspection by hostle staff. The concerned hostel staff are requested to take action.,Hostel/Provost Office
"Can u check this, the thesis progress review is different from what appears on the departmental notice. The supporting document was submitted at the department office. Because the issue is still unresolved, it is now affecting my normal university work. Please recheck the entry and let me know once it is fixed.",Academic
the room change request has not been repaired despite an earlier request. Please check the hostel record for my earlier complaint. Please take action and update me about the complaint.,Hostel/Provost Office
There seems to be an issue with my GPA calculation shows a value that does not match the marks announced in class. I have already checked this more than once. Please recheck the entry and let me know once it is fixed.,Academic
my hostel room allocation has not been updated in the hostel record. The issue needs attention before it becomes more serious. The concerned hostel staff are requested to take action.,Hostel/Provost Office
I want to report that the washroom taps has loose parts that may cause an accident. plz send someone to inspect the location. Kindly send the maintenance team to inspect and fix it.,Maintenance & Facilities
Could you please look into this: the building staircase is damaged and unsafe to use. Please send someone to inspect the location. I would be grateful if the responsible office could review the details instead of asking me to repeat the same process. Kindly send the maintenance team to inspect and fix it.,Maintenance & Facilities
"Sir please check, the parking area is blocked and water is collecting around it. Please inspect the area and take the necessary action.",Maintenance & Facilities
I need help because the scholarship payment has not been forwarded to the concerned office. I have already checked this more than once. I request verification and completion of the pending process.,Administrative Offices
the classroom ceiling is not working properly during class hours. This is especially difficult when the room is full. Kindly resolve the maintenance problem at the earliest.,Maintenance & Facilities
"This is getting difficult, i am facing an issue because my degree verification request shows an incorrect amount. pleas review the documents and process the request.",Administrative Offices
"the projector connection works for a few minutes and then goes offline. I already changed the password, but the error remains. Kindly ask IT support to resolve this problem.",IT Services
"Please help, the deparment elevator is producing a strong smell and needs maintenance. The condition is affecting normal use of the area. Because the issue is still unresolved, it is now affecting my normal university work. Please send the maintenance team to inspect and fix it.",Maintenance & Facilities
